"","algorithm","replicate","instance","group","result"
"4579",1,10,24,6,491740.562129111
"4580",1,15,138,32,9693642.97488743
"4581",1,10,115,27,9053165.09559184
"4582",1,15,72,17,4636546.18455727
"4583",1,1,64,15,3748038.05203744
"4584",2,23,43,10,1002060.85828368
"4585",2,21,93,22,6355718.16147733
"4586",2,26,45,11,1509401.79377805
"4587",2,12,18,5,4057.33683595524
"4588",2,9,138,32,10545851.1840003
"4589",2,29,95,22,6751573.13812136
"4590",1,4,79,19,3965055.34635968
"4591",1,25,61,14,3255763.016365
"4592",2,7,71,17,3530785.84828238
"4593",2,13,75,18,3779599.66765542
"4594",2,26,109,25,8323025.66444363
"4595",1,4,84,20,4740013.96648964
"4596",2,4,111,26,7973671.32667755
"4597",1,12,23,6,422805.259379818
"4598",2,11,79,19,4529029.18645242
"4599",1,22,121,28,8673593.17454141
"4600",2,4,25,6,381218.977531822
"4601",2,17,8,2,4.12731089709558
"4602",1,5,25,6,537500.785093772
"4603",1,14,104,24,7488453.06208262
"4604",1,5,20,5,413347.632528407
"4605",1,20,128,30,8542844.1136007
"4606",1,23,131,30,9713920.7044309
"4607",1,8,144,33,11033853.4429529
"4608",1,25,37,9,1158699.11689094
"4609",1,14,125,29,9739158.59867051
"4610",1,15,4,1,3.35642602487917
"4611",2,13,43,10,1109216.59415188
"4612",2,1,20,5,51382.6692010129
"4613",2,28,79,19,5678177.54577948
"4614",2,22,138,32,10937986.6004575
"4615",1,20,22,6,497764.795259989
"4616",1,19,38,9,1504294.38607265
"4617",1,9,74,17,5690854.2637646
"4618",1,7,39,9,1942762.40112991
"4619",2,22,44,11,1058374.65453415
"4620",2,17,148,34,10890195.3120059
"4621",1,18,24,6,583718.018035883
"4622",1,22,147,34,11086421.7103688
"4623",2,16,90,21,6176101.59396976
"4624",2,3,28,7,319529.628654068
"4625",2,10,95,22,7051397.43344004
"4626",2,10,85,20,4410043.34976601
"4627",2,17,69,16,4905550.73598094
"4628",1,28,82,19,4801244.50316097
"4629",2,24,54,13,1968418.44849182
"4630",2,9,111,26,8723029.86341631
"4631",2,23,143,33,11754366.0930901
"4632",1,20,147,34,9949179.51062867
"4633",2,24,95,22,5936562.2319566
"4634",1,25,13,3,95583.6382859466
"4635",1,7,139,32,11410182.4308244
"4636",2,7,49,12,1306231.18916134
"4637",1,28,89,21,6569010.61240693
"4638",1,19,31,8,1131346.02610115
"4639",1,23,69,16,4713717.37164631
"4640",2,15,19,5,10091.1104583601
"4641",2,5,52,12,1655850.78934336
"4642",1,24,122,28,8790919.14494367
"4643",1,22,118,27,7568481.57270754
"4644",1,17,53,13,3378929.31474093
"4645",1,21,31,8,881922.284003483
"4646",2,3,98,23,6023629.65992612
"4647",2,12,52,12,2594070.91463648
"4648",1,21,121,28,9437385.40615184
"4649",2,17,100,23,6367605.96206589
"4650",1,4,82,19,4974177.92646914
"4651",2,23,56,13,1449413.47859702
"4652",2,21,128,30,9912889.0119605
"4653",1,24,101,24,7485149.75187375
"4654",1,15,65,15,4558277.91529317
"4655",1,10,89,21,5316449.29012453
"4656",1,11,103,24,7307114.69034753
"4657",2,28,66,16,4044653.94331059
"4658",1,12,110,26,8137348.9410905
"4659",1,19,41,10,1877529.45933464
"4660",1,30,106,25,7621077.02049937
"4661",2,21,19,5,22563.6403800005
"4662",2,16,53,13,3138193.76743867
"4663",1,4,130,30,9210814.37949836
"4664",2,4,56,13,2768343.56557056
"4665",1,5,64,15,3239536.81917418
"4666",1,22,12,3,11959.3921007276
"4667",2,21,41,10,1196111.81579616
"4668",1,28,26,6,449275.552247545
"4669",1,3,93,22,6702060.55176899
"4670",1,4,28,7,834094.852533196
"4671",1,28,95,22,4814068.3155817
"4672",2,25,8,2,2.62182479630049
"4673",1,18,70,16,4449522.7821222
"4674",2,17,67,16,3018846.26195644
"4675",2,20,122,28,8727098.77881657
"4676",1,6,27,7,830975.902553615
"4677",2,2,95,22,6510806.9216363
"4678",2,22,112,26,8031892.26071525
"4679",2,6,56,13,3175585.40326248
"4680",2,27,125,29,9278630.22798154
"4681",1,13,100,23,6647027.82378883
"4682",2,15,86,20,5706930.82602355
"4683",1,26,93,22,6437943.13635911
"4684",1,4,32,8,1180018.27802317
"4685",2,12,54,13,1772557.29959809
"4686",2,9,116,27,7051103.11069622
"4687",1,28,130,30,9294987.18999239
"4688",2,7,115,27,8917333.00005282
"4689",1,5,24,6,315012.538472428
"4690",1,13,19,5,262116.142320624
"4691",1,10,63,15,3422697.15049942
"4692",2,19,45,11,1023347.55294734
"4693",2,22,55,13,2997534.95321953
"4694",2,9,63,15,3885430.30574559
"4695",1,16,105,24,6921729.4474914
"4696",1,21,50,12,2418627.25431807
"4697",2,15,30,7,450135.31590425
"4698",1,20,68,16,3381993.08227601
"4699",1,2,71,17,5066341.29204058
"4700",1,13,113,26,8054119.38305878
"4701",1,12,128,30,9758179.8537072
"4702",1,6,10,3,26011.3801004731
"4703",2,3,126,29,9441975.70373924
"4704",1,3,150,35,10992441.8070521
"4705",2,10,40,10,839185.910432928
"4706",2,5,120,28,8953750.35441154
"4707",2,21,39,9,365085.264338962
"4708",1,3,60,14,3915406.09569071
"4709",1,12,117,27,8485909.74972181
"4710",1,3,47,11,2544910.6635884
"4711",1,24,150,35,11328038.0497888
"4712",1,22,70,16,4201729.3698258
"4713",2,11,39,9,858007.632009719
"4714",2,27,95,22,7079195.33014049
"4715",1,2,93,22,6034961.90801717
"4716",1,19,132,31,9997519.07612352
"4717",1,4,7,2,1282.31637188375
"4718",1,24,85,20,5044063.4641865
"4719",2,12,65,15,3533098.07408406
"4720",1,7,109,25,7783522.32072611
"4721",1,24,90,21,6334881.97063803
"4722",1,22,17,4,231381.570346327
"4723",1,5,85,20,4202151.53322146
"4724",1,9,86,20,5068545.76748094
"4725",2,16,76,18,4894375.41140954
"4726",2,7,113,26,8569937.65443644
"4727",2,26,77,18,5297362.63775313
"4728",2,21,105,24,7655213.44541421
"4729",1,2,131,30,9661655.39260991
"4730",2,1,145,34,9897003.10345608
"4731",1,27,82,19,4850574.58819274
"4732",1,23,146,34,11515773.106831
"4733",1,13,12,3,86569.5337436926
"4734",1,8,106,25,6876736.54622268
"4735",1,2,79,19,5592270.28750243
"4736",2,27,30,7,503045.629653103
"4737",1,12,4,1,6.44445020542541
"4738",1,12,129,30,9219487.25822452
"4739",1,19,140,32,10542221.0747877
"4740",1,18,134,31,9505357.30843004
"4741",1,29,12,3,64984.3831450593
"4742",1,20,21,5,515692.448756807
"4743",2,30,28,7,143914.956898797
"4744",2,26,22,6,64246.2436673321
"4745",1,8,10,3,17809.4321867285
"4746",2,13,94,22,6999090.68793917
"4747",2,14,11,3,14.1312618390317
"4748",1,26,27,7,741710.18249036
"4749",1,26,123,29,8033132.53321463
"4750",1,6,69,16,3777699.0037531
"4751",2,6,23,6,103920.517907153
"4752",2,6,6,2,3.97394238358159
"4753",2,26,134,31,9077637.41161942
"4754",2,19,141,33,11035256.3975128
"4755",2,9,19,5,26014.8714988907
"4756",2,10,19,5,7637.38020247089
"4757",1,11,36,9,1311005.20873841
"4758",2,27,70,16,4149498.56917363
"4759",2,10,22,6,19571.1360564245
"4760",2,23,72,17,3998423.67786597
"4761",2,3,110,26,8529000.33474456
"4762",1,8,109,25,7058254.67674775
"4763",2,8,65,15,2826760.04210585
"4764",2,8,13,3,609.678642798524
"4765",2,21,11,3,55.5443441997074
"4766",1,6,82,19,5666445.74733983
"4767",1,7,57,14,2920424.26749954
"4768",1,9,18,5,357569.949190155
"4769",1,14,14,4,159159.478368072
"4770",2,16,89,21,5665629.62416333
"4771",2,1,91,21,5541959.38169274
"4772",2,27,51,12,1483215.08744038
"4773",1,24,83,19,5540637.30391847
"4774",1,14,117,27,7623357.32571929
"4775",1,7,105,24,7914129.12614043
"4776",1,22,7,2,1121.64439502622
"4777",2,23,120,28,8370663.74927735
"4778",1,15,146,34,9887801.60941681
"4779",1,13,35,8,1304208.00736533
"4780",2,21,106,25,7650267.304797
"4781",1,9,37,9,1432353.44170741
"4782",1,2,6,2,402.441455606916
"4783",2,16,148,34,12187086.4555005
"4784",2,22,37,9,661755.973349059
"4785",2,18,111,26,7658987.54967317
"4786",2,25,131,30,10005754.7949605
"4787",1,6,76,18,5101832.71877756
"4788",1,1,124,29,8876393.01556071
"4789",1,15,128,30,9761162.02721116
"4790",2,20,41,10,474167.118551178
"4791",2,27,104,24,5962012.94220563
"4792",2,8,68,16,3982470.20877437
"4793",2,28,110,26,7525423.79442508
"4794",2,27,112,26,8467272.65835842
"4795",1,29,54,13,3047989.1978075
"4796",1,11,136,32,9819218.77850832
"4797",1,3,66,16,4186602.09882325
"4798",1,20,4,1,9.13568927439145
"4799",2,25,27,7,155672.693161897
"4800",1,24,141,33,10075210.8011064
"4801",2,28,98,23,5626070.70678665
"4802",1,14,102,24,6629823.62900554
"4803",2,17,138,32,8360848.97879829
"4804",2,28,107,25,7139515.38045375
"4805",1,12,27,7,535776.87058843
"4806",1,7,121,28,8846230.49937247
"4807",1,10,41,10,1939103.56328016
"4808",1,7,28,7,768708.126110091
"4809",1,6,33,8,1077999.42822136
"4810",2,26,130,30,9148065.11801905
"4811",2,17,68,16,3146454.7607896
"4812",1,22,55,13,2957470.4795619
"4813",2,2,53,13,2200847.96511415
"4814",1,12,136,32,10186750.946987
"4815",2,7,147,34,12339037.3495694
"4816",2,1,80,19,5347742.5879807
"4817",1,29,52,12,3274074.61631285
"4818",1,7,113,26,9008415.84055825
"4819",1,16,10,3,29250.5510258538
"4820",1,6,57,14,2769147.63173855
"4821",2,15,126,29,8232563.50720265
"4822",2,3,14,4,132.271233837322
"4823",2,20,60,14,3868384.30826785
"4824",1,27,114,27,8862299.64324642
"4825",2,12,63,15,4046315.61809126
"4826",2,1,94,22,6585629.35512937
"4827",2,26,129,30,9534824.07943468
"4828",1,10,112,26,8433053.06519346
"4829",1,23,128,30,9283287.23030584
"4830",1,26,99,23,6470205.5504253
"4831",1,26,25,6,602217.241262165
"4832",1,5,23,6,502423.826240279
"4833",1,21,12,3,84360.7440836643
"4834",2,4,84,20,5788852.30880476
"4835",1,5,69,16,4332340.19531541
"4836",2,16,83,19,5170978.17958997
"4837",2,16,77,18,4959792.99407082
"4838",2,22,36,9,420493.431635109
"4839",2,30,70,16,4669935.63420277
"4840",1,27,123,29,7538075.10222495
"4841",1,10,32,8,1054307.07169251
"4842",2,18,9,3,4.22283175012311
"4843",2,19,105,24,7836711.0323505
"4844",2,14,125,29,9487536.62283558
"4845",2,22,13,3,16.5602059143661
"4846",1,26,85,20,5089913.23238608
"4847",1,21,95,22,7183643.12283624
"4848",2,19,146,34,10795854.4998878
"4849",1,8,102,24,7663183.30200837
"4850",1,28,131,30,9743182.72280503
"4851",2,10,27,7,216007.755740505
"4852",1,8,24,6,633610.245169582
"4853",2,29,101,24,6755387.17711571
"4854",1,14,91,21,5788414.31218361
"4855",1,25,103,24,6931718.61740651
"4856",1,18,58,14,3169456.2375545
"4857",1,17,115,27,8123502.3376292
"4858",2,13,141,33,9704470.87617949
"4859",2,17,26,6,187646.473826305
"4860",1,17,36,9,1353427.74950385
"4861",2,28,64,15,3771681.85695473
"4862",1,4,4,1,4.20691232857631
"4863",2,8,39,9,981002.08111663
"4864",2,8,72,17,4620511.37209137
"4865",2,23,141,33,10521854.8922763
"4866",2,3,109,25,6966669.62102651
"4867",1,4,86,20,5688746.34426553
"4868",1,7,130,30,7998178.94787245
"4869",2,7,142,33,10581644.0030475
"4870",1,29,94,22,6504250.46620121
"4871",1,6,11,3,41365.4978347427
"4872",2,6,103,24,6599300.57606322
"4873",2,26,145,34,11627116.76011
"4874",2,17,93,22,6090715.66410024
"4875",2,19,79,19,5175443.48496656
"4876",1,8,117,27,8716999.67289484
"4877",2,11,7,2,1.56826698173901
"4878",2,3,74,17,3942507.20036058
"4879",1,18,140,32,10227419.7846777
"4880",1,4,73,17,4741233.85012911
"4881",2,3,8,2,4.26975182331998
"4882",2,20,31,8,493784.667882073
"4883",2,16,4,1,8.49081848573349e-18
"4884",1,4,142,33,10529500.8609045
"4885",2,12,135,31,10161448.5101608
"4886",1,17,76,18,5132082.695848
"4887",2,2,73,17,4224636.47282664
"4888",1,11,30,7,916652.323449305
"4889",2,30,17,4,1757.50152163105
"4890",1,24,80,19,4346459.2700603
"4891",2,10,89,21,6400194.82761663
"4892",2,1,129,30,9735530.30324813
"4893",1,16,150,35,11979694.2763492
"4894",2,21,125,29,8808940.5833308
"4895",2,24,79,19,5584204.84676657
"4896",2,20,144,33,11316390.7205956
"4897",2,29,140,32,10889750.0446964
"4898",2,11,127,29,9000060.24360929
"4899",2,27,144,33,11476715.5181185
"4900",2,14,114,27,8403450.43888834
"4901",1,4,47,11,2123844.58877248
"4902",1,18,80,19,5366150.33402895
"4903",1,7,132,31,10617856.7606157
"4904",2,6,76,18,4364235.3780223
"4905",1,8,15,4,168869.285979219
"4906",1,11,53,13,2729660.17433019
"4907",2,25,21,5,67887.8249849821
"4908",1,4,16,4,242464.787568469
"4909",2,23,126,29,9266531.44155978
"4910",2,29,59,14,1302171.15709949
"4911",1,29,61,14,3200866.88272744
"4912",1,6,91,21,4896417.22987315
"4913",1,13,49,12,2083650.46282285
"4914",2,20,106,25,7658198.12953287
"4915",2,15,125,29,9237199.77327455
"4916",2,9,96,22,5597323.51593598
"4917",2,4,124,29,8070812.33973035
"4918",2,18,31,8,377884.432121834
"4919",2,3,13,3,531.855272547182
"4920",2,10,47,11,1282932.02141958
"4921",2,27,110,26,8770438.00879969
"4922",2,21,36,9,126460.454162523
"4923",1,30,67,16,4883589.25195178
"4924",2,7,99,23,6961478.0642565
"4925",1,30,66,16,4076465.36292977
"4926",2,2,92,21,6143512.71873929
"4927",1,28,105,24,7139282.26482157
"4928",1,23,83,19,5419119.60796986
"4929",1,5,137,32,9669600.8578911
"4930",1,12,98,23,7067801.4896265
"4931",2,8,53,13,2720689.66451314
"4932",2,22,140,32,10154432.556871
"4933",1,11,112,26,7373859.7675054
"4934",1,3,141,33,10508287.2051811
"4935",1,4,42,10,1782674.260983
"4936",2,27,133,31,10447611.0221859
"4937",2,13,91,21,6628110.54035749
"4938",2,11,49,12,2881319.99564769
"4939",2,8,52,12,2554801.47282345
"4940",1,15,12,3,34696.2012558153
"4941",2,9,44,11,1064822.34431302
"4942",1,6,70,16,3581421.94082452
"4943",2,8,125,29,10101835.5807478
"4944",1,23,85,20,6061816.14362866
"4945",1,16,121,28,8799519.02168121
"4946",2,23,53,13,2370004.0824692
"4947",2,16,35,8,662437.446375016
"4948",1,29,13,3,147682.243615411
"4949",2,9,95,22,6439627.55795509
"4950",1,17,101,24,7371615.73708329
"4951",2,28,75,18,5013421.65865912
"4952",2,10,117,27,8714759.03606569
"4953",1,18,44,11,2283738.17817586
"4954",1,11,33,8,944077.786824688
"4955",2,21,25,6,100370.007382377
"4956",1,22,71,17,3762180.82917828
"4957",1,24,113,26,7974924.62326717
"4958",2,25,68,16,3561497.93637877
"4959",2,3,42,10,527890.340536459
"4960",2,5,43,10,553342.218089236
"4961",1,30,95,22,6895844.44560186
"4962",1,27,148,34,11330830.2510174
"4963",1,30,89,21,6985411.87056887
"4964",2,30,98,23,6513246.64578682
"4965",1,15,34,8,911673.269207259
"4966",1,17,45,11,1460594.02027621
"4967",1,1,60,14,3394500.04724882
"4968",2,18,75,18,4148195.2187741
"4969",2,21,97,23,6019535.58206828
"4970",1,26,97,23,6818796.75651815
"4971",1,11,146,34,12018536.3782992
"4972",2,8,108,25,7837533.6802548
"4973",2,16,34,8,427984.420204586
"4974",2,13,50,12,919549.283448236
"4975",1,11,66,16,3590228.80037368
"4976",2,25,56,13,3472326.89513124
"4977",1,9,93,22,6845302.12365604
"4978",2,6,2,1,0
"4979",2,19,92,21,6459152.13782019
"4980",2,30,132,31,10491135.5671284
"4981",1,16,39,9,1779183.5958749
"4982",2,30,130,30,9359153.05484344
"4983",2,7,11,3,95.4404541120719
"4984",1,2,101,24,6224519.3753301
"4985",2,14,43,10,1076686.39429882
"4986",1,6,88,21,6256167.02702513
"4987",2,18,89,21,5338419.19540906
"4988",2,15,142,33,11208742.6045268
"4989",1,4,110,26,7805351.0357948
"4990",2,3,149,34,11885916.7178913
"4991",2,1,70,16,4379722.28738552
"4992",1,28,60,14,3131395.97063377
"4993",1,3,36,9,1448691.06290039
"4994",2,23,147,34,11300735.5025222
"4995",2,10,16,4,11392.3605480997
"4996",1,13,22,6,492821.201164458
"4997",2,23,111,26,8675115.89739231
"4998",2,30,85,20,6712500.76682034
"4999",1,30,104,24,7104387.36874789
"5000",2,15,98,23,6670196.87670638
"5001",2,3,83,19,4548170.09695732
"5002",1,10,93,22,6750767.74137808
"5003",1,5,122,28,9851520.14677886
"5004",1,24,134,31,9676691.2546507
"5005",2,30,86,20,4913552.45808872
"5006",2,23,83,19,5209190.8782558
"5007",1,17,145,34,11436796.460008
"5008",1,9,49,12,1598267.05058628
"5009",2,14,12,3,462.454041926053
"5010",2,3,139,32,10871871.2646369
"5011",1,5,2,1,0.0524832969698905
"5012",1,2,86,20,5385969.60361671
"5013",2,19,55,13,3812460.4046142
"5014",1,15,134,31,10432500.1736927
"5015",1,20,140,32,10655000.089343
"5016",1,29,124,29,8676131.25498655
"5017",1,3,10,3,45120.3473048143
"5018",1,12,45,11,2335733.80978675
"5019",2,22,125,29,8385800.29312987
"5020",1,26,14,4,151182.509798543
"5021",2,22,46,11,1272306.29207263
"5022",2,18,148,34,10195237.0528971
"5023",2,22,82,19,5809842.70068329
"5024",2,19,102,24,7137560.70760299
"5025",2,10,66,16,2261337.60093379
"5026",1,6,108,25,6162019.97384499
"5027",1,28,80,19,5384110.59621438
"5028",2,24,109,25,7542824.70125961
"5029",2,8,24,6,93186.1954712237
"5030",1,21,57,14,3385779.07253977
"5031",1,13,41,10,1729193.13536764
"5032",1,16,146,34,11151952.0114184
"5033",1,8,138,32,10488441.6761458
"5034",2,14,95,22,7089817.87012395
"5035",1,29,100,23,6763709.30781198
"5036",2,24,44,11,915885.559754647
"5037",2,20,45,11,784358.742213193
"5038",1,5,144,33,10251717.5544296
"5039",2,1,53,13,1125843.80404986
"5040",2,6,107,25,6704605.05264075
"5041",1,21,104,24,6260274.1855293
"5042",2,6,16,4,2334.57223093665
"5043",2,2,55,13,3382254.52729377
"5044",1,7,97,23,6676457.88634962
"5045",1,8,112,26,8392302.38635683
"5046",1,29,27,7,627883.917632815
"5047",1,1,42,10,1585889.49036565
"5048",2,21,115,27,8014180.13767156
"5049",1,17,114,27,7256013.70524809
"5050",1,1,76,18,3708883.46919492
"5051",2,7,85,20,5849753.33682519
"5052",1,4,127,29,9675719.68521369
"5053",2,9,43,10,971406.647507366
"5054",2,16,54,13,3581791.61804358
"5055",1,28,99,23,7079199.34395359
"5056",1,5,132,31,8760442.48177393
"5057",2,28,90,21,5986500.47742974
"5058",1,23,31,8,896692.245177555
"5059",2,15,102,24,6505781.63787761
"5060",2,12,44,11,567620.620547535
"5061",1,11,17,4,253194.121995041
"5062",2,3,112,26,6755940.90810078
"5063",2,11,130,30,9863401.64721306
"5064",2,18,44,11,900742.341535519
"5065",2,18,104,24,7520163.75792196
"5066",2,11,44,11,1344332.77434993
"5067",2,10,33,8,725449.026299196
"5068",2,19,47,11,1839135.59705083
"5069",1,21,75,18,4563661.57264602
"5070",2,26,53,13,2731567.7958314
"5071",2,18,23,6,31860.2093114533
"5072",1,19,104,24,6811925.05443116
"5073",1,21,43,10,2136027.64193003
"5074",2,28,88,21,5904428.91527225
"5075",1,21,62,15,3887418.57755243
"5076",1,8,148,34,11171010.3651236
"5077",1,6,148,34,11126290.5494855
"5078",1,4,48,11,2451776.68517626
"5079",1,16,62,15,4015468.04472116
"5080",1,5,80,19,5760490.48280909
"5081",1,8,120,28,8488539.36545408
"5082",1,10,129,30,9974653.90849642
"5083",1,21,130,30,8865711.60835015
"5084",2,2,75,18,5250429.07752037
"5085",2,8,15,4,1387.26238202495
"5086",2,2,129,30,7826562.69115746
"5087",1,24,31,8,989958.466270299
"5088",1,26,40,10,1384203.67725105
"5089",1,7,83,19,4523108.53507578
"5090",2,10,83,19,6093379.66127507
"5091",2,23,82,19,4870746.15703338
"5092",2,29,124,29,9492455.69044117
"5093",1,4,108,25,8103362.51231228
"5094",1,21,76,18,4155281.32513917
"5095",2,5,140,32,11014717.964821
"5096",1,23,135,31,10289633.3737513
"5097",2,28,131,30,9741758.42720365
"5098",2,14,145,34,11176985.2678087
"5099",2,17,16,4,59888.8302443449
"5100",2,14,78,18,4357220.34769592
"5101",2,16,9,3,7.73166111640947
"5102",1,22,35,8,1227314.49690839
"5103",2,11,102,24,7833979.55875933
"5104",1,30,54,13,2384187.88603191
"5105",2,20,50,12,2730801.88797034
"5106",1,21,91,21,6462483.17786796
"5107",1,14,58,14,3595893.05742877
"5108",2,18,32,8,368065.336232576
"5109",1,30,74,17,3695614.58104531
"5110",1,11,21,5,311675.131788073
"5111",1,15,135,31,9633034.71111883
"5112",1,26,150,35,11446781.8968886
"5113",2,24,4,1,1.36395574147273e-12
"5114",1,14,29,7,918269.773265297
"5115",1,3,123,29,8293854.99728632
"5116",1,1,84,20,4136704.18297645
"5117",2,12,140,32,9411280.64262965
"5118",1,19,25,6,632530.365345643
"5119",1,8,42,10,1690523.78603679
"5120",2,24,53,13,2826110.60235981
"5121",2,30,19,5,50857.6907861922
"5122",1,5,16,4,182086.641327158
"5123",1,10,52,12,2788069.15242897
"5124",1,23,40,10,1665404.57752344
"5125",2,10,53,13,2594365.13078208
"5126",2,19,51,12,2017319.94299859
"5127",1,22,88,21,5789417.08962627
"5128",2,12,12,3,215.862489218629
"5129",1,20,47,11,1799839.35425012
"5130",1,15,80,19,4800563.20996407
"5131",1,20,138,32,10513445.7421242
"5132",1,18,33,8,987081.722074508
"5133",2,18,127,29,9467603.21736466
"5134",1,11,26,6,562381.129889137
"5135",2,6,123,29,7315714.76178043
"5136",1,14,23,6,490062.859309936
"5137",1,8,128,30,9959314.76895151
"5138",2,28,56,13,2820510.44169639
"5139",2,18,63,15,3649549.94954199
"5140",1,24,51,12,3552718.31212292
"5141",1,29,31,8,951246.932659788
"5142",1,29,60,14,3755528.251807
"5143",1,12,47,11,2581276.76458878
"5144",1,17,74,17,4760418.20141354
"5145",1,30,70,16,2691312.72244516
"5146",1,29,73,17,4067010.44640584
"5147",1,13,101,24,7496930.92104977
"5148",2,15,24,6,83326.3578389875
"5149",1,17,118,27,8758138.51984509
"5150",1,19,103,24,6977246.68075864
"5151",1,9,73,17,4729659.37035356
"5152",2,10,129,30,9803653.60666385
"5153",1,5,99,23,7270645.31507003
"5154",1,9,94,22,6993641.21112853
"5155",2,22,113,26,8299756.96923785
"5156",2,14,66,16,2872030.41676169
"5157",2,30,115,27,6956305.85705543
"5158",2,20,33,8,319392.180080014
"5159",2,28,23,6,83801.6121595484
"5160",2,1,88,21,5825797.95868137
"5161",2,23,22,6,51057.2726803143
"5162",2,22,104,24,7461266.78672786
"5163",1,25,51,12,3017964.86723053
"5164",2,20,51,12,1547226.91751792
"5165",1,2,4,1,15.5017793792145
"5166",2,16,147,34,11022111.598838
"5167",2,9,6,2,0.000582924563212899
"5168",1,10,113,26,9121529.86910655
"5169",1,30,81,19,5294574.57817884
"5170",1,15,123,29,9611896.25187518
"5171",1,18,79,19,5062748.24481615
"5172",1,10,119,28,8706645.61550385
"5173",2,14,87,20,5647558.58143444
